x,y,z,cu_grade
260.0,20.0,290.0,0.0
260.0,30.0,0.0,0.04622704129134399
260.0,30.0,10.0,0.0
260.0,30.0,20.0,0.023969947439974226
260.0,30.0,30.0,0.05415811743325445
260.0,30.0,40.0,0.007795212671053093
260.0,30.0,50.0,0.02162933860630572
260.0,30.0,60.0,0.09122942341104634
260.0,30.0,70.0,0.0
260.0,30.0,80.0,0.08147380957660164
260.0,30.0,90.0,0.0077648772726562065
260.0,30.0,100.0,0.06957694667239847
260.0,30.0,110.0,0.11583473291876514
260.0,30.0,120.0,0.12471537197361472
260.0,30.0,130.0,0.012338615759672253
260.0,30.0,140.0,0.1056409775686082
260.0,30.0,150.0,0.14560930422096716
260.0,30.0,160.0,0.052961697401685694
260.0,30.0,170.0,0.08558752721239271
260.0,30.0,180.0,0.20106398676305515
260.0,30.0,190.0,0.06901537614461423
260.0,30.0,200.0,0.048763879459669396
260.0,30.0,210.0,0.03333734181061019
260.0,30.0,220.0,0.030621555352025317
260.0,30.0,230.0,0.0218256640280951
260.0,30.0,240.0,0.018152976061253687
260.0,30.0,250.0,0.08016995534850925
260.0,30.0,260.0,0.04526986475492283
260.0,30.0,270.0,0.04290325677581161
260.0,30.0,280.0,0.008578354879576765
260.0,30.0,290.0,0.0
260.0,40.0,0.0,0.0
260.0,40.0,10.0,0.03719551602630978
260.0,40.0,20.0,0.009513914956957834
260.0,40.0,30.0,0.0
260.0,40.0,40.0,0.001391078475988967
260.0,40.0,50.0,0.09504264315948022
260.0,40.0,60.0,0.10210372708161433
260.0,40.0,70.0,0.0
260.0,40.0,80.0,0.013604134501122404
260.0,40.0,90.0,0.05712035628558473
260.0,40.0,100.0,0.05417841584777036
260.0,40.0,110.0,0.12608309765732958
260.0,40.0,120.0,0.16538443349240117
260.0,40.0,130.0,0.0631351434968582
260.0,40.0,140.0,0.2482570801576648
260.0,40.0,150.0,0.07712166271073269
260.0,40.0,160.0,0.13167929601410408
260.0,40.0,170.0,0.14846922544950622
260.0,40.0,180.0,0.05305941949368692
260.0,40.0,190.0,0.07843441744010861
260.0,40.0,200.0,0.10892665489176401
260.0,40.0,210.0,0.018080957016520856
260.0,40.0,220.0,0.0
260.0,40.0,230.0,0.014740824716637773
260.0,40.0,240.0,0.015470246396011154
260.0,40.0,250.0,0.01815810657886627
260.0,40.0,260.0,0.0
260.0,40.0,270.0,0.03738224994938639
260.0,40.0,280.0,0.024789085707474262
260.0,40.0,290.0,0.058045171489927
260.0,50.0,0.0,0.03534723544958282
260.0,50.0,10.0,0.0
260.0,50.0,20.0,0.0
260.0,50.0,30.0,0.10338474176999592
260.0,50.0,40.0,0.0
260.0,50.0,50.0,0.0
260.0,50.0,60.0,0.12232136125667348
260.0,50.0,70.0,0.07461928747729216
260.0,50.0,80.0,0.0
260.0,50.0,90.0,0.049584034759747736
260.0,50.0,100.0,0.04693802914382618
260.0,50.0,110.0,0.16563620745618576
260.0,50.0,120.0,0.17518537781857632
260.0,50.0,130.0,0.14020257387439772
260.0,50.0,140.0,0.13891821445080937
260.0,50.0,150.0,0.17696629402528755
260.0,50.0,160.0,0.04354425267989734
260.0,50.0,170.0,0.08835659237591575
260.0,50.0,180.0,0.08675222563413465
260.0,50.0,190.0,0.16207224159183975
260.0,50.0,200.0,0.023893794592815397
260.0,50.0,210.0,0.07970897181382483
260.0,50.0,220.0,0.08866907281354115
260.0,50.0,230.0,0.0
260.0,50.0,240.0,0.0541275334471336
260.0,50.0,250.0,0.05898080411783389
260.0,50.0,260.0,0.0
260.0,50.0,270.0,0.0
260.0,50.0,280.0,0.03989227968906249
260.0,50.0,290.0,0.06351690896551349
260.0,60.0,0.0,0.05714672962592537
260.0,60.0,10.0,0.10198896888653432
260.0,60.0,20.0,0.02606152821870108
260.0,60.0,30.0,0.0
260.0,60.0,40.0,0.013985438063204585
260.0,60.0,50.0,0.07337288496420685
260.0,60.0,60.0,0.08172974618448291
260.0,60.0,70.0,0.0
260.0,60.0,80.0,0.03724289202632336
260.0,60.0,90.0,0.14847822513893683
260.0,60.0,100.0,0.12747298994388942
260.0,60.0,110.0,0.15291323679690383
260.0,60.0,120.0,0.13919284914504426
260.0,60.0,130.0,0.16596189125162802
260.0,60.0,140.0,0.15598228030695566
260.0,60.0,150.0,0.20275932091999627
260.0,60.0,160.0,0.23064868982039452
260.0,60.0,170.0,0.19062930145574478
260.0,60.0,180.0,0.1789685991604094
260.0,60.0,190.0,0.07318715660679136
260.0,60.0,200.0,0.024396665316333124
260.0,60.0,210.0,0.01851578985943072
260.0,60.0,220.0,0.0
260.0,60.0,230.0,0.0615481045097495
260.0,60.0,240.0,0.0
260.0,60.0,250.0,0.03867213347971635
260.0,60.0,260.0,0.08357940129019188
260.0,60.0,270.0,0.06188067965979682
260.0,60.0,280.0,0.0
260.0,60.0,290.0,0.14716487816898463
260.0,70.0,0.0,0.11416719691141138
260.0,70.0,10.0,0.0
260.0,70.0,20.0,0.02660864907206847
260.0,70.0,30.0,0.0
260.0,70.0,40.0,0.01158032685189472
260.0,70.0,50.0,0.08623527577489966
260.0,70.0,60.0,0.0
260.0,70.0,70.0,0.013660322826302806
260.0,70.0,80.0,0.019821547103723067
260.0,70.0,90.0,0.03912402207110516
260.0,70.0,100.0,0.2014619112446272
260.0,70.0,110.0,0.04882191924848463
260.0,70.0,120.0,0.11514356131713543
260.0,70.0,130.0,0.15908714027617482
260.0,70.0,140.0,0.21463216965737536
260.0,70.0,150.0,0.2042862422607186
260.0,70.0,160.0,0.2498237547458699
260.0,70.0,170.0,0.2572837193282475
260.0,70.0,180.0,0.14431186632662094
260.0,70.0,190.0,0.12494671642374376
260.0,70.0,200.0,0.060614161904488234
260.0,70.0,210.0,0.03195760692065557
260.0,70.0,220.0,0.04941416899422784
260.0,70.0,230.0,0.0
260.0,70.0,240.0,0.12280432629254272
260.0,70.0,250.0,0.043906197446779746
260.0,70.0,260.0,0.0
260.0,70.0,270.0,0.004926421728773962
260.0,70.0,280.0,0.0
260.0,70.0,290.0,0.0
260.0,80.0,0.0,0.015137076516586788
260.0,80.0,10.0,0.0
260.0,80.0,20.0,0.0
260.0,80.0,30.0,0.0
260.0,80.0,40.0,0.01283336194942853
260.0,80.0,50.0,0.02317035523025005
260.0,80.0,60.0,0.03836701850185284
260.0,80.0,70.0,0.04484873169936496
260.0,80.0,80.0,0.02674249280114723
260.0,80.0,90.0,0.0015570397089756938
260.0,80.0,100.0,0.16168199688521373
260.0,80.0,110.0,0.1356672114436304
260.0,80.0,120.0,0.13763760363838168
260.0,80.0,130.0,0.20746773847540867
260.0,80.0,140.0,0.21944141657333102
260.0,80.0,150.0,0.3364312785942817
260.0,80.0,160.0,0.20706182511696847
260.0,80.0,170.0,0.11644001213373228
260.0,80.0,180.0,0.16994328106398296
260.0,80.0,190.0,0.1549021719198257
260.0,80.0,200.0,0.07182112029633385
260.0,80.0,210.0,0.10486424876107459
260.0,80.0,220.0,0.0022489239170313327
260.0,80.0,230.0,0.042406471049278485
260.0,80.0,240.0,0.0011545504458590553
260.0,80.0,250.0,0.019402647840111767
260.0,80.0,260.0,0.0
260.0,80.0,270.0,0.012113116279898164
260.0,80.0,280.0,0.0
260.0,80.0,290.0,0.0
260.0,90.0,0.0,0.0
260.0,90.0,10.0,0.0
260.0,90.0,20.0,0.0069823883723164
260.0,90.0,30.0,0.0025387387344924075
260.0,90.0,40.0,0.08117744330442889
260.0,90.0,50.0,0.024205527182169843
260.0,90.0,60.0,0.012183810060655744
260.0,90.0,70.0,0.008022912396167835
260.0,90.0,80.0,0.0
260.0,90.0,90.0,0.06889912510403211
260.0,90.0,100.0,0.04980587780707084
260.0,90.0,110.0,0.2674833513097967
260.0,90.0,120.0,0.34172209199616266
260.0,90.0,130.0,0.2610938609769849
260.0,90.0,140.0,0.2003690897148367
260.0,90.0,150.0,0.284534229166849
260.0,90.0,160.0,0.1881035956274972
260.0,90.0,170.0,0.17411561826322877
260.0,90.0,180.0,0.15257951628775346
260.0,90.0,190.0,0.11650971367530512
260.0,90.0,200.0,0.06459042788508927
260.0,90.0,210.0,0.11792237625637825
260.0,90.0,220.0,0.0027490168251462915
260.0,90.0,230.0,9.301055271594e-05
260.0,90.0,240.0,0.0
260.0,90.0,250.0,0.0
260.0,90.0,260.0,0.041447411287505294
260.0,90.0,270.0,0.0
260.0,90.0,280.0,0.0
260.0,90.0,290.0,0.022195492652318436
260.0,100.0,0.0,0.0
260.0,100.0,10.0,0.0
260.0,100.0,20.0,0.05985995500003894
260.0,100.0,30.0,0.07016227360023543
260.0,100.0,40.0,0.01964473567523657
260.0,100.0,50.0,0.0
260.0,100.0,60.0,0.07427044162513718
260.0,100.0,70.0,0.0074247594726555705
260.0,100.0,80.0,0.13650106081521085
260.0,100.0,90.0,0.08287814304398501
260.0,100.0,100.0,0.07325363897744526
260.0,100.0,110.0,0.22969164960793395
260.0,100.0,120.0,0.1410775321920194
260.0,100.0,130.0,0.2602786357907867
260.0,100.0,140.0,0.2592995804788743
260.0,100.0,150.0,0.23081546029786662
260.0,100.0,160.0,0.21145243222188725
260.0,100.0,170.0,0.17730980799584434
260.0,100.0,180.0,0.16527693915528333
260.0,100.0,190.0,0.1521410796566206
260.0,100.0,200.0,0.137233003305727
260.0,100.0,210.0,0.08686610693335618
260.0,100.0,220.0,0.05029320049665958
260.0,100.0,230.0,0.09271734816027256
260.0,100.0,240.0,0.07726170968960974
260.0,100.0,250.0,0.023640790148597726
260.0,100.0,260.0,0.016449990463917773
260.0,100.0,270.0,0.0
260.0,100.0,280.0,0.031622560153526776
260.0,100.0,290.0,0.0
260.0,110.0,0.0,0.033469737747177354
260.0,110.0,10.0,0.0
260.0,110.0,20.0,0.0
260.0,110.0,30.0,0.07622352016221669
260.0,110.0,40.0,0.03580451519209723
260.0,110.0,50.0,0.01972284898803645
260.0,110.0,60.0,0.08818043737765764
260.0,110.0,70.0,0.030948763698667735
260.0,110.0,80.0,0.07824212656430048
260.0,110.0,90.0,0.046522149740580984
260.0,110.0,100.0,0.09459207621760515
260.0,110.0,110.0,0.26403529866256636
260.0,110.0,120.0,0.15816850826968942
260.0,110.0,130.0,0.2894713166799634
260.0,110.0,140.0,0.3188268287078326
260.0,110.0,150.0,0.3281660697298563
260.0,110.0,160.0,0.29172060745273093
260.0,110.0,170.0,0.14907916122300807
260.0,110.0,180.0,0.18637342698407205
260.0,110.0,190.0,0.2513275436785914
260.0,110.0,200.0,0.13672417203860066
260.0,110.0,210.0,0.1020413346590812
260.0,110.0,220.0,0.0
260.0,110.0,230.0,0.15557742374564973
260.0,110.0,240.0,0.002939091544835678
260.0,110.0,250.0,0.0641875739900835
260.0,110.0,260.0,0.01370900444948961
260.0,110.0,270.0,0.0
260.0,110.0,280.0,0.031641196372952804
260.0,110.0,290.0,0.0
260.0,120.0,0.0,0.05211450934550538
260.0,120.0,10.0,0.09277582964194933
260.0,120.0,20.0,0.05641455341408588
260.0,120.0,30.0,0.03407585811474367
260.0,120.0,40.0,0.01646692645070221
260.0,120.0,50.0,0.029268289222122663
260.0,120.0,60.0,0.023746702620754394
260.0,120.0,70.0,0.0
260.0,120.0,80.0,0.10592506827554249
260.0,120.0,90.0,0.09707537201969473
260.0,120.0,100.0,0.2084460846049187
260.0,120.0,110.0,0.2557771513980978
260.0,120.0,120.0,0.2589965959688679
260.0,120.0,130.0,0.3298346119966628
260.0,120.0,140.0,0.2587127787456115
260.0,120.0,150.0,0.19274133855486208
260.0,120.0,160.0,0.31120875307235635
260.0,120.0,170.0,0.23413523861120067
260.0,120.0,180.0,0.2437864249194886
260.0,120.0,190.0,0.13534905946041717
260.0,120.0,200.0,0.1785184379719011
260.0,120.0,210.0,0.08619094744065356
260.0,120.0,220.0,0.047793959716424333
260.0,120.0,230.0,0.0
260.0,120.0,240.0,0.0389916875508686
260.0,120.0,250.0,0.02615648809782912
260.0,120.0,260.0,0.08410491943195082
260.0,120.0,270.0,0.0
260.0,120.0,280.0,0.0004493972596350364
260.0,120.0,290.0,0.007185889563390166
260.0,130.0,0.0,0.040393702779233494
260.0,130.0,10.0,0.0
260.0,130.0,20.0,0.0
260.0,130.0,30.0,0.026605032170400195
260.0,130.0,40.0,0.01563999315935314
260.0,130.0,50.0,0.12768928885269182
260.0,130.0,60.0,0.0
260.0,130.0,70.0,0.003230595181075907
260.0,130.0,80.0,0.08303626876987476
260.0,130.0,90.0,0.09586809618974107
260.0,130.0,100.0,0.20888684446334777
260.0,130.0,110.0,0.17150152149369477
260.0,130.0,120.0,0.21229237993523614
260.0,130.0,130.0,0.23424157641891394
260.0,130.0,140.0,0.35203804917408454
260.0,130.0,150.0,0.294226844197629
260.0,130.0,160.0,0.30883849980029593
260.0,130.0,170.0,0.2818569675072578
260.0,130.0,180.0,0.245628722675691
260.0,130.0,190.0,0.170536992596781
260.0,130.0,200.0,0.12271804431563649
260.0,130.0,210.0,0.1340103290163192
260.0,130.0,220.0,0.12267951609527089
260.0,130.0,230.0,0.0
260.0,130.0,240.0,0.05356527436039411
260.0,130.0,250.0,0.1342157024321656
260.0,130.0,260.0,0.0
260.0,130.0,270.0,0.07164519660156873
260.0,130.0,280.0,0.0007611601346534857
260.0,130.0,290.0,0.09959995526417703
260.0,140.0,0.0,0.0
260.0,140.0,10.0,0.0
260.0,140.0,20.0,0.12718826348921744
260.0,140.0,30.0,0.0449936978951532
260.0,140.0,40.0,0.0
260.0,140.0,50.0,0.0
260.0,140.0,60.0,0.03971357006133121
260.0,140.0,70.0,0.09046979537405854
260.0,140.0,80.0,0.11279138279591065
260.0,140.0,90.0,0.11408005181989832
260.0,140.0,100.0,0.10462361696965863
260.0,140.0,110.0,0.2924442108192984
260.0,140.0,120.0,0.3211236219865001
260.0,140.0,130.0,0.336531067353222
260.0,140.0,140.0,0.23758147313868044
260.0,140.0,150.0,0.30180511327856197
260.0,140.0,160.0,0.27480396427702997
260.0,140.0,170.0,0.21839979902842582
260.0,140.0,180.0,0.20919927794605486
260.0,140.0,190.0,0.17607821088899134
260.0,140.0,200.0,0.2057141288896039
260.0,140.0,210.0,0.02422376847386471
260.0,140.0,220.0,0.0
260.0,140.0,230.0,0.02425477941647159
260.0,140.0,240.0,0.0
260.0,140.0,250.0,0.0
260.0,140.0,260.0,0.042928510701660566
260.0,140.0,270.0,0.018993193516965726
260.0,140.0,280.0,0.0
260.0,140.0,290.0,0.04966775067966494
260.0,150.0,0.0,0.07372936203800395
260.0,150.0,10.0,0.039308766093817574
260.0,150.0,20.0,0.0
260.0,150.0,30.0,0.0
260.0,150.0,40.0,0.041925864428768306
260.0,150.0,50.0,0.022728855032949514
260.0,150.0,60.0,0.0
260.0,150.0,70.0,0.08727609109987763
260.0,150.0,80.0,0.1595240297298121
260.0,150.0,90.0,0.08166407716399271
260.0,150.0,100.0,0.18246823779428442
260.0,150.0,110.0,0.2582904428783457
260.0,150.0,120.0,0.23600219300763844
260.0,150.0,130.0,0.319050726349021
260.0,150.0,140.0,0.37975629773793834
260.0,150.0,150.0,0.2606115532635615
260.0,150.0,160.0,0.2532760495464167
260.0,150.0,170.0,0.1985960328497643
260.0,150.0,180.0,0.1770186100218595
260.0,150.0,190.0,0.16957845827699283
260.0,150.0,200.0,0.1366811765854196
260.0,150.0,210.0,0.020606891992631327
260.0,150.0,220.0,0.0
260.0,150.0,230.0,0.0
260.0,150.0,240.0,0.0
260.0,150.0,250.0,0.003935856197733484
260.0,150.0,260.0,0.01864750878401863
260.0,150.0,270.0,0.0
260.0,150.0,280.0,0.0232980521925304
260.0,150.0,290.0,0.0
260.0,160.0,0.0,0.04580362504434491
260.0,160.0,10.0,0.0
260.0,160.0,20.0,0.0
260.0,160.0,30.0,0.029010353792853022
260.0,160.0,40.0,0.0
260.0,160.0,50.0,0.10460367225293332
260.0,160.0,60.0,0.07283957847866046
260.0,160.0,70.0,0.054388233476171145
260.0,160.0,80.0,0.15317067755387714
260.0,160.0,90.0,0.05468711831898297
260.0,160.0,100.0,0.0873033188551337
260.0,160.0,110.0,0.21977950569261956
260.0,160.0,120.0,0.32023800641343525
260.0,160.0,130.0,0.3958861841806801
260.0,160.0,140.0,0.2802389354094314
260.0,160.0,150.0,0.2906293163713697
260.0,160.0,160.0,0.2795759806551793
260.0,160.0,170.0,0.20072022132046322
260.0,160.0,180.0,0.13479968245763851
260.0,160.0,190.0,0.18483873168613396
260.0,160.0,200.0,0.17834486302505753
260.0,160.0,210.0,0.062395921418379297
260.0,160.0,220.0,0.06899320761418729
260.0,160.0,230.0,0.10195273356853285
260.0,160.0,240.0,0.08051546809221047
260.0,160.0,250.0,0.00994198737446677
260.0,160.0,260.0,0.0
260.0,160.0,270.0,0.03950021441191474
260.0,160.0,280.0,0.0
260.0,160.0,290.0,0.031578173854006054
260.0,170.0,0.0,0.0
260.0,170.0,10.0,0.0
260.0,170.0,20.0,0.07567386754049883
260.0,170.0,30.0,0.0
260.0,170.0,40.0,0.06550909853322821
260.0,170.0,50.0,0.05357838028811496
260.0,170.0,60.0,0.000750796107406939
260.0,170.0,70.0,0.0709375202131311
260.0,170.0,80.0,0.13820145247033472
260.0,170.0,90.0,0.19447771895478885
260.0,170.0,100.0,0.15302785064801955
260.0,170.0,110.0,0.24112014317081
260.0,170.0,120.0,0.2944192663291374
260.0,170.0,130.0,0.2743048809420016
260.0,170.0,140.0,0.2947352432427412
260.0,170.0,150.0,0.2695173962170451
260.0,170.0,160.0,0.23863965498953052
260.0,170.0,170.0,0.2681726517262471
260.0,170.0,180.0,0.2816999124529303
260.0,170.0,190.0,0.13699218642491917
260.0,170.0,200.0,0.13384227160717457
260.0,170.0,210.0,0.1464818348796199
260.0,170.0,220.0,0.09101997442070636
260.0,170.0,230.0,0.1500099053830217
260.0,170.0,240.0,0.0
260.0,170.0,250.0,0.04430965470347552
260.0,170.0,260.0,0.04685290223053606
260.0,170.0,270.0,0.0
260.0,170.0,280.0,0.0
260.0,170.0,290.0,0.030409999774618748
260.0,180.0,0.0,0.0
260.0,180.0,10.0,0.0
260.0,180.0,20.0,0.042999722342554024
260.0,180.0,30.0,0.0
260.0,180.0,40.0,0.03179648787483376
260.0,180.0,50.0,0.0
260.0,180.0,60.0,0.0
260.0,180.0,70.0,0.04600432105267341
260.0,180.0,80.0,0.0
260.0,180.0,90.0,0.07129946368673194
260.0,180.0,100.0,0.17062262191434235
260.0,180.0,110.0,0.15524137920868772
260.0,180.0,120.0,0.2401751136321233
260.0,180.0,130.0,0.21587508070820272
260.0,180.0,140.0,0.3630927832228532
260.0,180.0,150.0,0.3065301158099746
260.0,180.0,160.0,0.24794115569228653
260.0,180.0,170.0,0.24465812912343793
260.0,180.0,180.0,0.19088355379746944
260.0,180.0,190.0,0.154909282895234
260.0,180.0,200.0,0.10883593541163478
260.0,180.0,210.0,0.03466035299765061
260.0,180.0,220.0,0.057779113085154314
260.0,180.0,230.0,0.03887073132263102
260.0,180.0,240.0,0.0
260.0,180.0,250.0,0.0
260.0,180.0,260.0,0.007382617718956809
260.0,180.0,270.0,0.03011819818554822
260.0,180.0,280.0,0.05988587842167062
260.0,180.0,290.0,0.06545076901378592
260.0,190.0,0.0,0.0
260.0,190.0,10.0,0.0
260.0,190.0,20.0,0.01983756672851416
260.0,190.0,30.0,0.0
260.0,190.0,40.0,0.0364133933627517
260.0,190.0,50.0,0.0
260.0,190.0,60.0,0.0
260.0,190.0,70.0,0.03011461490169176
260.0,190.0,80.0,0.09189054031241176
260.0,190.0,90.0,0.07546005414616266
260.0,190.0,100.0,0.15147148135701954
260.0,190.0,110.0,0.1916628650189418
260.0,190.0,120.0,0.2547524320302959
260.0,190.0,130.0,0.18700126178323873
260.0,190.0,140.0,0.3456517516586684
260.0,190.0,150.0,0.2432322515729737
260.0,190.0,160.0,0.199632931094761
260.0,190.0,170.0,0.19593019748536025
260.0,190.0,180.0,0.1293454248181823
260.0,190.0,190.0,0.11394304778473457
260.0,190.0,200.0,0.1394049424134265
260.0,190.0,210.0,0.11805693836093666
260.0,190.0,220.0,0.07478545745457783
260.0,190.0,230.0,0.0
260.0,190.0,240.0,0.0
260.0,190.0,250.0,0.0
260.0,190.0,260.0,0.0
260.0,190.0,270.0,0.0
260.0,190.0,280.0,0.0
260.0,190.0,290.0,0.0
260.0,200.0,0.0,0.0038367902294364656
260.0,200.0,10.0,0.06812120673205538
260.0,200.0,20.0,0.0
260.0,200.0,30.0,0.014526332094839825
260.0,200.0,40.0,0.04618566842876302
260.0,200.0,50.0,0.11730811615434282
260.0,200.0,60.0,0.03190182847692571
260.0,200.0,70.0,0.0
260.0,200.0,80.0,0.0
260.0,200.0,90.0,0.15932227501764087
260.0,200.0,100.0,0.21620529812559547
260.0,200.0,110.0,0.06164221816792467
260.0,200.0,120.0,0.22200595902952913
260.0,200.0,130.0,0.25567919584185683
260.0,200.0,140.0,0.13732998090785947
260.0,200.0,150.0,0.3055232172414366
260.0,200.0,160.0,0.2146789706824741
260.0,200.0,170.0,0.18064543936994856
260.0,200.0,180.0,0.1579101657737111
260.0,200.0,190.0,0.1984541473663976
260.0,200.0,200.0,0.04316985389211975
260.0,200.0,210.0,0.0730704078957985
260.0,200.0,220.0,0.0
260.0,200.0,230.0,0.025128220017896802
260.0,200.0,240.0,0.05398186805554221
260.0,200.0,250.0,0.05358082594359832
260.0,200.0,260.0,0.008421484785473613
260.0,200.0,270.0,0.03861482415099525
260.0,200.0,280.0,0.0
260.0,200.0,290.0,0.0
260.0,210.0,0.0,0.03852392032795844
260.0,210.0,10.0,0.0
260.0,210.0,20.0,0.06419075201342943
260.0,210.0,30.0,0.01091741327713305
260.0,210.0,40.0,0.07747111306030637
260.0,210.0,50.0,0.05156711996377284
260.0,210.0,60.0,0.007130076838365872
260.0,210.0,70.0,0.051808588297609835
260.0,210.0,80.0,0.07677992588334068
260.0,210.0,90.0,0.13065050848845233
260.0,210.0,100.0,0.05787060255304485
260.0,210.0,110.0,0.2468644640011384
260.0,210.0,120.0,0.25389899122149473
260.0,210.0,130.0,0.21790590080847266
260.0,210.0,140.0,0.21493593897803526
260.0,210.0,150.0,0.1690441351174273
260.0,210.0,160.0,0.18588005477184175
260.0,210.0,170.0,0.28372010160706185
260.0,210.0,180.0,0.1823898912062727
260.0,210.0,190.0,0.1600424330896102
260.0,210.0,200.0,0.03524416362411952
260.0,210.0,210.0,0.07794054328586614
260.0,210.0,220.0,0.05604001836741864
260.0,210.0,230.0,0.0
260.0,210.0,240.0,0.02191543004140297
260.0,210.0,250.0,0.027185136283322333
260.0,210.0,260.0,0.05818936248119957
260.0,210.0,270.0,0.013676839056417861
260.0,210.0,280.0,0.06991018464924392
260.0,210.0,290.0,0.10140340717871145
260.0,220.0,0.0,0.06402140906213238
260.0,220.0,10.0,0.039902348136074954
260.0,220.0,20.0,0.0
260.0,220.0,30.0,0.0
260.0,220.0,40.0,0.0
260.0,220.0,50.0,0.03065209950203448
260.0,220.0,60.0,0.08952348643386278
260.0,220.0,70.0,0.0998606777459809
260.0,220.0,80.0,0.029768536815736747
260.0,220.0,90.0,0.1608562444436058
260.0,220.0,100.0,0.012245502868531183
260.0,220.0,110.0,0.1869994316004097
260.0,220.0,120.0,0.13831845435772835
260.0,220.0,130.0,0.2597036182391865
260.0,220.0,140.0,0.19484984608330316
260.0,220.0,150.0,0.2055933541912691
260.0,220.0,160.0,0.12880407703223756
260.0,220.0,170.0,0.192273726895146
260.0,220.0,180.0,0.16273635446561302
260.0,220.0,190.0,0.1356415216847144
260.0,220.0,200.0,0.1091745700691722
260.0,220.0,210.0,0.11434311414112133
260.0,220.0,220.0,0.05801277732600741
260.0,220.0,230.0,0.07148071476425516
260.0,220.0,240.0,0.12245821819651026
260.0,220.0,250.0,0.046450768085938815
260.0,220.0,260.0,0.013540540681249564
260.0,220.0,270.0,0.017020295682880056
260.0,220.0,280.0,0.05278486525474156
260.0,220.0,290.0,0.0
260.0,230.0,0.0,0.0
260.0,230.0,10.0,0.0
260.0,230.0,20.0,0.023045963144166723
260.0,230.0,30.0,0.024358095462063
260.0,230.0,40.0,0.0
260.0,230.0,50.0,0.03052978319598442
260.0,230.0,60.0,0.03987239771814509
260.0,230.0,70.0,0.07745793700976114
260.0,230.0,80.0,0.05063456063591685
260.0,230.0,90.0,0.04379387450395923
260.0,230.0,100.0,0.03612071240945764
260.0,230.0,110.0,0.10527662897347734
260.0,230.0,120.0,0.17053726221184956
260.0,230.0,130.0,0.1316678657659572
260.0,230.0,140.0,0.12851589744731268
260.0,230.0,150.0,0.1939652768017222
260.0,230.0,160.0,0.2649221353821041
260.0,230.0,170.0,0.17202963833523255
260.0,230.0,180.0,0.1646837651596883
260.0,230.0,190.0,0.2106606313661079
260.0,230.0,200.0,0.10767049685805918
260.0,230.0,210.0,0.0
260.0,230.0,220.0,0.003046519432204981
260.0,230.0,230.0,0.06477160094439867
260.0,230.0,240.0,0.02499788003152734
260.0,230.0,250.0,0.0055801143858310405
260.0,230.0,260.0,0.0
260.0,230.0,270.0,0.0
260.0,230.0,280.0,0.0442089112486735
260.0,230.0,290.0,0.0
260.0,240.0,0.0,0.0
260.0,240.0,10.0,0.0
260.0,240.0,20.0,0.0
260.0,240.0,30.0,0.022985362481562716
260.0,240.0,40.0,0.0
260.0,240.0,50.0,0.09029828862913415
260.0,240.0,60.0,0.0
260.0,240.0,70.0,0.08734505984025527
260.0,240.0,80.0,0.0008146095122164437
260.0,240.0,90.0,0.10059076744570167
260.0,240.0,100.0,0.042074572226747466
260.0,240.0,110.0,0.04755900024047083
260.0,240.0,120.0,0.05049225511851506
260.0,240.0,130.0,0.12133311415350402
260.0,240.0,140.0,0.17230122096947983
260.0,240.0,150.0,0.13355147067300133
260.0,240.0,160.0,0.08928920479913294
260.0,240.0,170.0,0.21613406130858107
260.0,240.0,180.0,0.15881864203505963
260.0,240.0,190.0,0.0
260.0,240.0,200.0,0.04910805714633953
260.0,240.0,210.0,0.03717114485295642
260.0,240.0,220.0,0.05771776331407856
260.0,240.0,230.0,0.0
260.0,240.0,240.0,0.014608543349793704
260.0,240.0,250.0,0.06170703218223676
260.0,240.0,260.0,0.027291079377669388
260.0,240.0,270.0,0.0
260.0,240.0,280.0,0.0
260.0,240.0,290.0,0.02419556452801932
260.0,250.0,0.0,0.0
260.0,250.0,10.0,0.0
260.0,250.0,20.0,0.0
260.0,250.0,30.0,0.0
260.0,250.0,40.0,0.0549934898008937
260.0,250.0,50.0,0.0
260.0,250.0,60.0,0.0
260.0,250.0,70.0,0.0
260.0,250.0,80.0,0.04635836251026777
260.0,250.0,90.0,0.08157526972844263
260.0,250.0,100.0,0.013590773166345785
260.0,250.0,110.0,0.12873902906127385
260.0,250.0,120.0,0.007703168862499443
260.0,250.0,130.0,0.1705095511822825
260.0,250.0,140.0,0.22231136065746684
260.0,250.0,150.0,0.13967033693615982
260.0,250.0,160.0,0.1310010325556411
260.0,250.0,170.0,0.10472885743800567
260.0,250.0,180.0,0.12538087737191803
260.0,250.0,190.0,0.029372156316338667
260.0,250.0,200.0,0.028548562802369653
260.0,250.0,210.0,0.0074631107988218405
260.0,250.0,220.0,0.0
260.0,250.0,230.0,0.0
260.0,250.0,240.0,0.0
260.0,250.0,250.0,0.10670572250658988
260.0,250.0,260.0,0.0
260.0,250.0,270.0,0.06548127263078941
260.0,250.0,280.0,0.0
260.0,250.0,290.0,0.0
260.0,260.0,0.0,0.0
260.0,260.0,10.0,0.0
260.0,260.0,20.0,0.0
260.0,260.0,30.0,0.0015448055691344434
260.0,260.0,40.0,0.01759963589278532
260.0,260.0,50.0,1.3303769561844037e-05
260.0,260.0,60.0,0.07284403475664356
260.0,260.0,70.0,0.07659054124705156
260.0,260.0,80.0,0.07528865799356302
260.0,260.0,90.0,0.06556566337114395
