timestamp,status
2023-10-26 20:53:46.828226193,Swinging
2023-10-26 20:54:05.212883493,Dumping
2023-10-26 20:54:18.190731027,Digging
2023-10-26 20:54:37.105264032,Swinging
2023-10-26 20:54:48.147099461,Dumping
2023-10-26 20:55:02.477189210,Digging
2023-10-26 20:55:17.923628338,Swinging
2023-10-26 20:55:30.198979731,Dumping
2023-10-26 20:55:44.385932912,Waiting for Truck
2023-10-26 20:56:39.349179574,Digging
2023-10-26 20:57:03.665197134,Swinging
2023-10-26 20:57:21.455098080,Dumping
2023-10-26 20:57:35.204080071,Digging
2023-10-26 20:57:55.085748683,Swinging
2023-10-26 20:58:10.979873795,Dumping
2023-10-26 20:58:21.723459657,Waiting for Truck
2023-10-26 20:59:55.287747715,Digging
2023-10-26 21:00:15.062763244,Swinging
2023-10-26 21:00:25.510802809,Dumping
2023-10-26 21:00:38.795131098,Digging
2023-10-26 21:00:55.441531345,Swinging
2023-10-26 21:01:07.292735199,Dumping
2023-10-26 21:01:20.913300208,Digging
2023-10-26 21:01:40.539603187,Swinging
2023-10-26 21:01:52.713886787,Dumping
2023-10-26 21:02:07.073060869,Waiting for Truck
2023-10-26 21:02:41.144691464,Digging
2023-10-26 21:02:57.343831740,Swinging
2023-10-26 21:03:17.013565289,Dumping
2023-10-26 21:03:31.592682580,Digging
2023-10-26 21:03:49.758808368,Swinging
2023-10-26 21:04:00.790450527,Dumping
2023-10-26 21:04:15.042096626,Digging
2023-10-26 21:04:35.622087135,Swinging
2023-10-26 21:04:45.962600130,Dumping
2023-10-26 21:04:59.489870688,Digging
2023-10-26 21:05:19.362605312,Swinging
2023-10-26 21:05:33.970594159,Dumping
2023-10-26 21:05:45.655384002,Digging
2023-10-26 21:06:01.861748313,Swinging
2023-10-26 21:06:18.678576541,Dumping
2023-10-26 21:06:28.681194838,Digging
2023-10-26 21:06:49.513782550,Swinging
2023-10-26 21:07:04.427513337,Dumping
2023-10-26 21:07:17.618437402,Digging
2023-10-26 21:07:39.076413685,Swinging
2023-10-26 21:07:51.995417794,Dumping
2023-10-26 21:08:05.992573386,Digging
2023-10-26 21:08:30.562634788,Swinging
2023-10-26 21:08:50.508523369,Dumping
2023-10-26 21:09:00.568417498,Digging
2023-10-26 21:09:24.311816805,Swinging
2023-10-26 21:09:35.100788967,Dumping
2023-10-26 21:09:45.511395124,Digging
2023-10-26 21:10:09.302242758,Swinging
2023-10-26 21:10:20.834728038,Dumping
2023-10-26 21:10:32.834015495,Digging
2023-10-26 21:10:54.563343838,Swinging
2023-10-26 21:11:05.329717150,Dumping
2023-10-26 21:11:16.745126490,Waiting for Truck
2023-10-26 21:13:28.039011699,Digging
2023-10-26 21:13:45.365272800,Swinging
2023-10-26 21:14:04.797611312,Dumping
2023-10-26 21:14:17.051529063,Digging
2023-10-26 21:14:35.305703817,Swinging
2023-10-26 21:14:46.694787901,Dumping
2023-10-26 21:14:59.530539166,Waiting for Truck
2023-10-26 21:16:14.383099338,Digging
2023-10-26 21:16:37.449484173,Swinging
2023-10-26 21:16:49.663475985,Dumping
2023-10-26 21:17:02.912268910,Digging
2023-10-26 21:17:27.742223250,Swinging
2023-10-26 21:17:42.709865361,Dumping
2023-10-26 21:17:53.883482556,Digging
2023-10-26 21:18:10.537117129,Swinging
2023-10-26 21:18:23.212188091,Dumping
2023-10-26 21:18:37.015587652,Digging
2023-10-26 21:18:58.085093306,Swinging
2023-10-26 21:19:17.060352009,Dumping
2023-10-26 21:19:28.152815856,Digging
2023-10-26 21:19:45.750454659,Swinging
2023-10-26 21:20:03.780541817,Dumping
2023-10-26 21:20:16.766934102,Waiting for Truck
2023-10-26 21:22:35.109131521,Digging
2023-10-26 21:22:58.874964470,Swinging
2023-10-26 21:23:16.954772285,Dumping
2023-10-26 21:23:29.166598869,Digging
2023-10-26 21:23:49.632441529,Swinging
2023-10-26 21:24:03.838341794,Dumping
2023-10-26 21:24:18.753809258,Digging
2023-10-26 21:24:39.598303285,Swinging
2023-10-26 21:24:52.540632229,Dumping
2023-10-26 21:25:02.884306326,Waiting for Truck
2023-10-26 21:26:42.289775681,Digging
2023-10-26 21:27:07.203609654,Swinging
2023-10-26 21:27:18.589478079,Dumping
2023-10-26 21:27:31.078831370,Digging
2023-10-26 21:27:55.292146118,Swinging
2023-10-26 21:28:07.691405775,Dumping
2023-10-26 21:28:20.137792410,Waiting for Truck
2023-10-26 21:30:10.520103682,Digging
2023-10-26 21:30:26.078669702,Swinging
2023-10-26 21:30:43.835864786,Dumping
2023-10-26 21:30:57.491747158,Digging
2023-10-26 21:31:21.568017062,Swinging
2023-10-26 21:31:38.406704376,Dumping
2023-10-26 21:31:48.826424062,Digging
2023-10-26 21:32:04.108256407,Swinging
2023-10-26 21:32:20.426795287,Dumping
2023-10-26 21:32:30.556295039,Waiting for Truck
2023-10-26 21:36:16.979546939,Digging
2023-10-26 21:36:36.936349975,Swinging
2023-10-26 21:36:49.528249256,Dumping
2023-10-26 21:37:01.813018232,Digging
2023-10-26 21:37:21.233224242,Swinging
2023-10-26 21:37:40.956106037,Dumping
2023-10-26 21:37:54.020220572,Waiting for Truck
2023-10-26 21:39:02.952802044,Digging
2023-10-26 21:39:20.030745540,Swinging
2023-10-26 21:39:33.567304071,Dumping
2023-10-26 21:39:45.306293152,Digging
2023-10-26 21:40:03.396820504,Swinging
2023-10-26 21:40:21.636129567,Dumping
2023-10-26 21:40:36.101454087,Digging
2023-10-26 21:40:57.230749301,Swinging
2023-10-26 21:41:12.435068391,Dumping
2023-10-26 21:41:26.746031659,Digging
2023-10-26 21:41:44.782468457,Swinging
2023-10-26 21:41:59.413644437,Dumping
2023-10-26 21:42:13.561567015,Digging
2023-10-26 21:42:38.334848787,Swinging
2023-10-26 21:42:48.907414233,Dumping
2023-10-26 21:43:02.756824317,Digging
2023-10-26 21:43:24.729253584,Swinging
2023-10-26 21:43:37.773986795,Dumping
2023-10-26 21:43:48.530285243,Waiting for Truck
2023-10-26 21:44:18.186925384,Digging
2023-10-26 21:44:37.207913946,Swinging
2023-10-26 21:44:54.433080782,Dumping
2023-10-26 21:45:05.156864329,Digging
2023-10-26 21:45:22.716998806,Swinging
2023-10-26 21:45:35.748328780,Dumping
2023-10-26 21:45:48.718495016,Waiting for Truck
2023-10-26 21:45:50.383706014,Digging
2023-10-26 21:46:07.394404742,Swinging
2023-10-26 21:46:21.723446301,Dumping
2023-10-26 21:46:33.210938125,Digging
2023-10-26 21:46:55.088934824,Swinging
2023-10-26 21:47:08.820765355,Dumping
2023-10-26 21:47:19.189636471,Waiting for Truck
2023-10-26 21:47:25.662008867,Digging
2023-10-26 21:47:44.408897394,Swinging
2023-10-26 21:48:03.126150388,Dumping
2023-10-26 21:48:13.249581555,Digging
2023-10-26 21:48:37.865011673,Swinging
2023-10-26 21:48:53.925365468,Dumping
2023-10-26 21:49:04.360951851,Digging
2023-10-26 21:49:25.801429855,Swinging
2023-10-26 21:49:43.557658976,Dumping
2023-10-26 21:49:58.481162850,Digging
2023-10-26 21:50:23.317045323,Swinging
2023-10-26 21:50:38.417604908,Dumping
2023-10-26 21:50:51.418295179,Digging
2023-10-26 21:51:10.395707823,Swinging
2023-10-26 21:51:25.390027364,Dumping
2023-10-26 21:51:39.373091067,Digging
2023-10-26 21:51:55.579521429,Swinging
2023-10-26 21:52:13.707595801,Dumping
2023-10-26 21:52:26.181764179,Digging
2023-10-26 21:52:45.237638757,Swinging
2023-10-26 21:52:56.058067372,Dumping
2023-10-26 21:53:08.279567983,Digging
2023-10-26 21:53:31.258471214,Swinging
2023-10-26 21:53:51.237010431,Dumping
2023-10-26 21:54:02.401164978,Digging
2023-10-26 21:54:19.898775342,Swinging
2023-10-26 21:54:38.495519320,Dumping
2023-10-26 21:54:51.404429073,Waiting for Truck
2023-10-26 22:00:10.175899650,Digging
2023-10-26 22:00:29.700720371,Swinging
2023-10-26 22:00:46.210838705,Dumping
2023-10-26 22:01:00.745833162,Digging
2023-10-26 22:01:18.699977850,Swinging
2023-10-26 22:01:33.343147056,Dumping
2023-10-26 22:01:44.023991395,Digging
2023-10-26 22:02:07.959964645,Swinging
2023-10-26 22:02:18.642472481,Dumping
2023-10-26 22:02:32.973146385,Digging
2023-10-26 22:02:54.227252160,Swinging
2023-10-26 22:03:11.152787297,Dumping
2023-10-26 22:03:21.785046313,Digging
2023-10-26 22:03:42.884052599,Swinging
2023-10-26 22:04:00.592763022,Dumping
2023-10-26 22:04:12.972111494,Digging
2023-10-26 22:04:28.772068700,Swinging
2023-10-26 22:04:44.907845608,Dumping
2023-10-26 22:04:57.553382544,Digging
2023-10-26 22:05:14.561714223,Swinging
2023-10-26 22:05:30.666455472,Dumping
2023-10-26 22:05:40.792883237,Digging
2023-10-26 22:05:56.188623950,Swinging
2023-10-26 22:06:06.278781919,Dumping
2023-10-26 22:06:19.819389978,Digging
2023-10-26 22:06:39.718987755,Swinging
2023-10-26 22:06:50.482947933,Dumping
2023-10-26 22:07:02.306425168,Digging
2023-10-26 22:07:17.858510231,Swinging
2023-10-26 22:07:33.220489319,Dumping
2023-10-26 22:07:44.003790928,Digging
2023-10-26 22:08:04.449820853,Swinging
2023-10-26 22:08:15.925184314,Dumping
2023-10-26 22:08:26.193782855,Digging
2023-10-26 22:08:41.699383093,Swinging
2023-10-26 22:08:59.054867629,Dumping
2023-10-26 22:09:11.876288672,Digging
2023-10-26 22:09:34.059229767,Swinging
2023-10-26 22:09:51.207220179,Dumping
2023-10-26 22:10:05.528591842,Digging
2023-10-26 22:10:25.097593181,Swinging
2023-10-26 22:10:39.049025451,Dumping
2023-10-26 22:10:49.920550811,Waiting for Truck
2023-10-26 22:13:32.732457209,Digging
2023-10-26 22:13:57.500141398,Swinging
2023-10-26 22:14:13.592965505,Dumping
2023-10-26 22:14:26.574698059,Digging
2023-10-26 22:14:50.311417183,Swinging
2023-10-26 22:15:02.351405862,Dumping
2023-10-26 22:15:15.035496204,Digging
2023-10-26 22:15:36.724559585,Swinging
2023-10-26 22:15:53.900843971,Dumping
2023-10-26 22:16:04.483958993,Waiting for Truck
2023-10-26 22:18:00.523276356,Digging
2023-10-26 22:18:17.816911880,Swinging
2023-10-26 22:18:29.962893549,Dumping
2023-10-26 22:18:43.794121490,Waiting for Truck
2023-10-26 22:20:41.951038668,Digging
2023-10-26 22:21:05.794702089,Swinging
2023-10-26 22:21:19.382113828,Dumping
2023-10-26 22:21:33.728562535,Waiting for Truck
2023-10-26 22:24:35.963191490,Digging
2023-10-26 22:24:56.942539911,Swinging
2023-10-26 22:25:07.004759564,Dumping
2023-10-26 22:25:20.489613325,Digging
2023-10-26 22:25:42.097639033,Swinging
2023-10-26 22:26:00.614781328,Dumping
2023-10-26 22:26:15.292469575,Waiting for Truck
2023-10-26 22:32:23.761698132,Digging
2023-10-26 22:32:43.046301405,Swinging
2023-10-26 22:32:58.959642890,Dumping
2023-10-26 22:33:11.304270248,Waiting for Truck
2023-10-26 22:33:33.477836388,Digging
2023-10-26 22:33:49.337430089,Swinging
2023-10-26 22:34:08.664900755,Dumping
2023-10-26 22:34:18.982657160,Digging
2023-10-26 22:34:35.698060564,Swinging
2023-10-26 22:34:52.778266658,Dumping
2023-10-26 22:35:06.290306347,Digging
2023-10-26 22:35:29.333652067,Swinging
2023-10-26 22:35:47.566363816,Dumping
2023-10-26 22:35:59.866821617,Digging
2023-10-26 22:36:21.627498692,Swinging
2023-10-26 22:36:32.571051602,Dumping
2023-10-26 22:36:46.428809631,Digging
2023-10-26 22:37:03.468615673,Swinging
2023-10-26 22:37:15.520981921,Dumping
2023-10-26 22:37:25.767535311,Waiting for Truck
2023-10-26 22:38:03.405065787,Digging
2023-10-26 22:38:23.579221779,Swinging
2023-10-26 22:38:39.701537547,Dumping
2023-10-26 22:38:49.739954317,Digging
2023-10-26 22:39:05.775014508,Swinging
2023-10-26 22:39:21.070413953,Dumping
2023-10-26 22:39:31.213905891,Digging
2023-10-26 22:39:46.237943626,Swinging
2023-10-26 22:40:04.636036300,Dumping
2023-10-26 22:40:15.422642822,Digging
2023-10-26 22:40:35.947515641,Swinging
2023-10-26 22:40:55.082643059,Dumping
2023-10-26 22:41:10.043785435,Digging
2023-10-26 22:41:34.672640023,Swinging
2023-10-26 22:41:50.952508217,Dumping
2023-10-26 22:42:04.827447279,Waiting for Truck
2023-10-26 22:42:40.036182705,Digging
2023-10-26 22:43:01.538960800,Swinging
2023-10-26 22:43:16.158588774,Dumping
2023-10-26 22:43:29.691517803,Waiting for Truck
2023-10-26 22:43:50.256315753,Digging
2023-10-26 22:44:08.746467932,Swinging
2023-10-26 22:44:19.004259899,Dumping
2023-10-26 22:44:29.278215161,Digging
2023-10-26 22:44:53.338775037,Swinging
2023-10-26 22:45:12.052007472,Dumping
2023-10-26 22:45:24.478421583,Digging
2023-10-26 22:45:48.984531462,Swinging
2023-10-26 22:46:06.421504461,Dumping
2023-10-26 22:46:16.799876518,Waiting for Truck
2023-10-26 22:48:22.689004134,Digging
2023-10-26 22:48:45.507701778,Swinging
2023-10-26 22:49:02.206606193,Dumping
2023-10-26 22:49:16.086485502,Digging
2023-10-26 22:49:39.462775425,Swinging
2023-10-26 22:49:58.014128047,Dumping
2023-10-26 22:50:12.032111976,Digging
2023-10-26 22:50:32.305606326,Swinging
2023-10-26 22:50:46.104196202,Dumping
2023-10-26 22:50:59.401677125,Digging
2023-10-26 22:51:18.547495625,Swinging
2023-10-26 22:51:28.665323598,Dumping
2023-10-26 22:51:40.539112069,Digging
2023-10-26 22:51:55.591273508,Swinging
2023-10-26 22:52:14.006325333,Dumping
2023-10-26 22:52:27.711901896,Waiting for Truck
2023-10-26 22:54:10.080704061,Digging
2023-10-26 22:54:25.499315787,Swinging
2023-10-26 22:54:43.484046758,Dumping
2023-10-26 22:54:53.554874080,Digging
2023-10-26 22:55:09.178906401,Swinging
2023-10-26 22:55:23.126176342,Dumping
2023-10-26 22:55:35.406388296,Digging
2023-10-26 22:55:59.359681501,Swinging
2023-10-26 22:56:15.784561500,Dumping
2023-10-26 22:56:26.820387027,Digging
2023-10-26 22:56:47.786042823,Swinging
2023-10-26 22:57:07.152765136,Dumping
2023-10-26 22:57:18.142460021,Digging
2023-10-26 22:57:34.881036540,Swinging
2023-10-26 22:57:47.312909328,Dumping
2023-10-26 22:57:58.990183605,Digging
2023-10-26 22:58:14.048651645,Swinging
2023-10-26 22:58:27.882598282,Dumping
2023-10-26 22:58:39.270215607,Digging
2023-10-26 22:59:02.382056680,Swinging
2023-10-26 22:59:16.796349081,Dumping
2023-10-26 22:59:28.148073613,Digging
2023-10-26 22:59:50.944548202,Swinging
2023-10-26 23:00:10.313129474,Dumping
2023-10-26 23:00:21.315035295,Digging
2023-10-26 23:00:45.830054111,Swinging
2023-10-26 23:00:59.549076837,Dumping
2023-10-26 23:01:10.847106809,Waiting for Truck
2023-10-26 23:03:49.931435444,Digging
2023-10-26 23:04:10.213612690,Swinging
2023-10-26 23:04:21.535540719,Dumping
2023-10-26 23:04:35.848868130,Digging
2023-10-26 23:04:57.262957930,Swinging
2023-10-26 23:05:07.401600908,Dumping
2023-10-26 23:05:21.310154049,Digging
2023-10-26 23:05:44.753362001,Swinging
2023-10-26 23:05:58.164684168,Dumping
2023-10-26 23:06:10.148221883,Waiting for Truck
2023-10-26 23:06:44.574949239,Digging
2023-10-26 23:07:02.002113298,Swinging
2023-10-26 23:07:13.196397151,Dumping
2023-10-26 23:07:27.610889647,Digging
2023-10-26 23:07:52.556925057,Swinging
2023-10-26 23:08:06.011656247,Dumping
2023-10-26 23:08:17.462031346,Waiting for Truck
2023-10-26 23:12:45.803680046,Digging
2023-10-26 23:13:01.538931161,Swinging
2023-10-26 23:13:13.686466966,Dumping
2023-10-26 23:13:28.162488213,Digging
2023-10-26 23:13:47.779345735,Swinging
2023-10-26 23:14:05.802308330,Dumping
2023-10-26 23:14:18.745821910,Digging
2023-10-26 23:14:35.928487435,Swinging
2023-10-26 23:14:54.776145498,Dumping
2023-10-26 23:15:09.511528533,Digging
2023-10-26 23:15:32.504239362,Swinging
2023-10-26 23:15:50.196010068,Dumping
2023-10-26 23:16:05.136228631,Waiting for Truck
2023-10-26 23:17:16.116638744,Digging
2023-10-26 23:17:38.623387591,Swinging
2023-10-26 23:17:48.634456259,Dumping
2023-10-26 23:18:01.451937219,Waiting for Truck
2023-10-26 23:23:20.850258287,Digging
2023-10-26 23:23:36.102315085,Swinging
2023-10-26 23:23:54.393163344,Dumping
2023-10-26 23:24:08.437118659,Digging
2023-10-26 23:24:23.741833096,Swinging
2023-10-26 23:24:37.528526131,Dumping
2023-10-26 23:24:52.261037437,Waiting for Truck
2023-10-26 23:25:21.033835937,Digging
2023-10-26 23:25:41.612808832,Swinging
2023-10-26 23:25:52.007018394,Dumping
2023-10-26 23:26:05.827421581,Digging
2023-10-26 23:26:23.362523644,Swinging
2023-10-26 23:26:42.774061163,Dumping
2023-10-26 23:26:56.458103856,Digging
2023-10-26 23:27:15.167719796,Swinging
2023-10-26 23:27:32.281500860,Dumping
2023-10-26 23:27:43.797700597,Waiting for Truck
2023-10-26 23:27:51.542922577,Digging
2023-10-26 23:28:06.952771881,Swinging
2023-10-26 23:28:23.238943290,Dumping
2023-10-26 23:28:34.724421438,Waiting for Truck
2023-10-26 23:29:02.743140811,Digging
2023-10-26 23:29:18.669745252,Swinging
2023-10-26 23:29:31.641737882,Dumping
2023-10-26 23:29:43.055427337,Waiting for Truck
2023-10-26 23:31:16.530782815,Digging
2023-10-26 23:31:36.723003917,Swinging
2023-10-26 23:31:55.768824758,Dumping
2023-10-26 23:32:09.482025120,Digging
2023-10-26 23:32:31.247944840,Swinging
2023-10-26 23:32:46.417426449,Dumping
2023-10-26 23:32:56.553452917,Digging
2023-10-26 23:33:13.958128017,Swinging
2023-10-26 23:33:25.004528515,Dumping
2023-10-26 23:33:35.374623983,Digging
2023-10-26 23:33:58.843521941,Swinging
2023-10-26 23:34:14.803881718,Dumping
2023-10-26 23:34:25.656777278,Digging
2023-10-26 23:34:41.851625617,Swinging
2023-10-26 23:34:56.503463134,Dumping
2023-10-26 23:35:11.288925339,Digging
2023-10-26 23:35:29.597596952,Swinging
2023-10-26 23:35:46.076652604,Dumping
2023-10-26 23:35:58.256328460,Digging
2023-10-26 23:36:21.757446477,Swinging
2023-10-26 23:36:32.616418472,Dumping
2023-10-26 23:36:45.494576851,Digging
2023-10-26 23:37:01.406018105,Swinging
2023-10-26 23:37:13.993810378,Dumping
2023-10-26 23:37:28.916182662,Digging
2023-10-26 23:37:52.350669198,Swinging
2023-10-26 23:38:02.762131619,Dumping
2023-10-26 23:38:16.997541512,Digging
2023-10-26 23:38:32.293274055,Swinging
2023-10-26 23:38:43.195637278,Dumping
2023-10-26 23:38:57.212971189,Digging
2023-10-26 23:39:19.575596980,Swinging
2023-10-26 23:39:35.053078842,Dumping
2023-10-26 23:39:46.844385180,Digging
2023-10-26 23:40:07.608980072,Swinging
2023-10-26 23:40:20.281174659,Dumping
2023-10-26 23:40:32.995832404,Digging
2023-10-26 23:40:48.544680365,Swinging
2023-10-26 23:41:00.173881033,Dumping
2023-10-26 23:41:13.593037671,Digging
2023-10-26 23:41:30.679521205,Swinging
2023-10-26 23:41:41.557461052,Dumping
2023-10-26 23:41:53.253903388,Digging
2023-10-26 23:42:13.602658296,Swinging
2023-10-26 23:42:30.078736178,Dumping
2023-10-26 23:42:43.715368352,Waiting for Truck
2023-10-26 23:50:16.270482692,Digging
2023-10-26 23:50:35.724590938,Swinging
2023-10-26 23:50:51.213168817,Dumping
2023-10-26 23:51:01.229053745,Digging
2023-10-26 23:51:22.113145502,Swinging
2023-10-26 23:51:32.782014646,Dumping
2023-10-26 23:51:44.326614851,Digging
2023-10-26 23:52:05.495830253,Swinging
2023-10-26 23:52:22.566921528,Dumping
2023-10-26 23:52:35.458376321,Digging
2023-10-26 23:52:50.482048920,Swinging
2023-10-26 23:53:09.036217211,Dumping
2023-10-26 23:53:23.922064924,Waiting for Truck
2023-10-26 23:53:27.086238476,Digging
2023-10-26 23:53:43.916900190,Swinging
2023-10-26 23:54:03.203753029,Dumping
2023-10-26 23:54:14.570205602,Digging
2023-10-26 23:54:38.746660248,Swinging
2023-10-26 23:54:52.201506678,Dumping
2023-10-26 23:55:05.452739535,Digging
2023-10-26 23:55:27.680594694,Swinging
2023-10-26 23:55:45.111413172,Dumping
2023-10-26 23:55:56.339478226,Digging
2023-10-26 23:56:19.205020610,Swinging
2023-10-26 23:56:36.819031782,Dumping
2023-10-26 23:56:48.746901906,Digging
2023-10-26 23:57:06.146075833,Swinging
2023-10-26 23:57:18.367527549,Dumping
2023-10-26 23:57:29.049352044,Digging
2023-10-26 23:57:47.261658289,Swinging
2023-10-26 23:58:06.052759842,Dumping
2023-10-26 23:58:20.312063760,Waiting for Truck
2023-10-27 00:00:00.000000000,Digging
2023-10-27 00:00:17.274404814,Swinging
2023-10-27 00:00:31.580380852,Dumping
2023-10-27 00:00:41.946922000,Digging
2023-10-27 00:01:00.267969026,Swinging
2023-10-27 00:01:17.545000078,Dumping
2023-10-27 00:01:30.657949308,Digging
2023-10-27 00:01:49.260443232,Swinging
2023-10-27 00:02:02.540798399,Dumping
2023-10-27 00:02:14.644985971,Digging
2023-10-27 00:02:38.864273449,Swinging
2023-10-27 00:02:49.899719625,Dumping
2023-10-27 00:03:04.399637313,Waiting for Truck
2023-10-27 00:14:04.144544658,Digging
2023-10-27 00:14:20.703980241,Swinging
2023-10-27 00:14:39.613278697,Dumping
2023-10-27 00:14:51.250490006,Waiting for Truck
2023-10-27 00:18:05.307789160,Digging
2023-10-27 00:18:24.560528838,Swinging
2023-10-27 00:18:41.828428829,Dumping
2023-10-27 00:18:53.440351994,Digging
2023-10-27 00:19:11.871666111,Swinging
2023-10-27 00:19:30.627840189,Dumping
2023-10-27 00:19:43.167077634,Digging
2023-10-27 00:20:04.993736442,Swinging
2023-10-27 00:20:18.534784975,Dumping
2023-10-27 00:20:32.709419940,Digging
2023-10-27 00:20:54.323127713,Swinging
2023-10-27 00:21:08.920170778,Dumping
2023-10-27 00:21:21.760345786,Digging
2023-10-27 00:21:40.341754580,Swinging
2023-10-27 00:21:50.679903297,Dumping
2023-10-27 00:22:02.119738639,Digging
2023-10-27 00:22:20.280884463,Swinging
2023-10-27 00:22:37.401783900,Dumping
2023-10-27 00:22:50.235027405,Digging
2023-10-27 00:23:10.892469373,Swinging
2023-10-27 00:23:22.306317455,Dumping
2023-10-27 00:23:37.157215482,Digging
2023-10-27 00:24:01.440323055,Swinging
2023-10-27 00:24:12.298026794,Dumping
2023-10-27 00:24:24.597599249,Waiting for Truck
2023-10-27 00:25:08.644514255,Digging
2023-10-27 00:25:31.427307719,Swinging
2023-10-27 00:25:44.465738947,Dumping
2023-10-27 00:25:54.864190587,Digging
2023-10-27 00:26:14.521461307,Swinging
2023-10-27 00:26:26.001149701,Dumping
2023-10-27 00:26:39.035804746,Digging
2023-10-27 00:26:58.884021954,Swinging
2023-10-27 00:27:18.549285546,Dumping
2023-10-27 00:27:32.777108276,Digging
2023-10-27 00:27:56.027385984,Swinging
2023-10-27 00:28:08.619016267,Dumping
2023-10-27 00:28:21.138036697,Digging
2023-10-27 00:28:37.361455825,Swinging
2023-10-27 00:28:53.109572631,Dumping
2023-10-27 00:29:04.042628130,Digging
2023-10-27 00:29:27.313390894,Swinging
2023-10-27 00:29:46.031101702,Dumping
2023-10-27 00:30:00.947256502,Waiting for Truck
2023-10-27 00:31:00.553054354,Digging
2023-10-27 00:31:19.833803032,Swinging
2023-10-27 00:31:38.443061579,Dumping
2023-10-27 00:31:50.261269949,Waiting for Truck
2023-10-27 00:34:10.844421306,Digging
2023-10-27 00:34:33.580996916,Swinging
2023-10-27 00:34:46.403963014,Dumping
2023-10-27 00:34:56.716188487,Waiting for Truck
2023-10-27 00:35:12.347942515,Digging
2023-10-27 00:35:33.653767479,Swinging
2023-10-27 00:35:44.463053247,Dumping
2023-10-27 00:35:58.555076309,Digging
2023-10-27 00:36:19.397246522,Swinging
2023-10-27 00:36:31.180459026,Dumping
2023-10-27 00:36:44.760328552,Digging
2023-10-27 00:37:02.196650738,Swinging
2023-10-27 00:37:14.826311365,Dumping
2023-10-27 00:37:27.769057813,Digging
2023-10-27 00:37:49.630582659,Swinging
2023-10-27 00:38:03.013169260,Dumping
2023-10-27 00:38:15.898635894,Digging
2023-10-27 00:38:36.737172733,Swinging
2023-10-27 00:38:49.493966452,Dumping
2023-10-27 00:39:00.254314150,Digging
2023-10-27 00:39:23.061971424,Swinging
2023-10-27 00:39:41.971796321,Dumping
2023-10-27 00:39:53.794863104,Digging
2023-10-27 00:40:09.427333908,Swinging
2023-10-27 00:40:25.980383432,Dumping
2023-10-27 00:40:36.969126690,Digging
2023-10-27 00:40:55.734952160,Swinging
2023-10-27 00:41:07.891175645,Dumping
2023-10-27 00:41:18.010916280,Digging
2023-10-27 00:41:41.851620893,Swinging
2023-10-27 00:42:01.660949090,Dumping
2023-10-27 00:42:13.585407843,Waiting for Truck
2023-10-27 00:44:12.974136871,Digging
2023-10-27 00:44:33.240469584,Swinging
2023-10-27 00:44:50.782187187,Dumping
2023-10-27 00:45:05.416762272,Waiting for Truck
2023-10-27 00:46:18.644364905,Digging
2023-10-27 00:46:38.520889400,Swinging
2023-10-27 00:46:54.037115066,Dumping
2023-10-27 00:47:06.684674086,Digging
2023-10-27 00:47:27.765837225,Swinging
2023-10-27 00:47:46.068477545,Dumping
2023-10-27 00:48:00.661389038,Digging
2023-10-27 00:48:23.271120505,Swinging
2023-10-27 00:48:40.045951414,Dumping
2023-10-27 00:48:53.726700723,Digging
2023-10-27 00:49:17.094254573,Swinging
2023-10-27 00:49:31.632241687,Dumping
2023-10-27 00:49:45.418017804,Digging
2023-10-27 00:50:09.059269532,Swinging
2023-10-27 00:50:23.411445613,Dumping
2023-10-27 00:50:38.311733062,Digging
2023-10-27 00:50:54.563325251,Swinging
2023-10-27 00:51:05.589026956,Dumping
2023-10-27 00:51:16.751222809,Digging
2023-10-27 00:51:32.961690324,Swinging
2023-10-27 00:51:45.307473560,Dumping
2023-10-27 00:51:57.155830640,Digging
2023-10-27 00:52:20.319667552,Swinging
2023-10-27 00:52:39.965706202,Dumping
2023-10-27 00:52:54.694184173,Digging
2023-10-27 00:53:12.235680831,Swinging
2023-10-27 00:53:25.583825486,Dumping
2023-10-27 00:53:37.651463255,Waiting for Truck
2023-10-27 00:53:40.319784694,Digging
2023-10-27 00:53:57.638543649,Swinging
2023-10-27 00:54:15.779480011,Dumping
2023-10-27 00:54:28.692618544,Digging
2023-10-27 00:54:50.705772911,Swinging
2023-10-27 00:55:04.218961796,Dumping
2023-10-27 00:55:15.898763800,Digging
2023-10-27 00:55:39.025699253,Swinging
2023-10-27 00:55:54.744974067,Dumping
2023-10-27 00:56:08.582367893,Digging
2023-10-27 00:56:32.854118014,Swinging
2023-10-27 00:56:52.326852180,Dumping
2023-10-27 00:57:07.081375239,Digging
2023-10-27 00:57:27.111555437,Swinging
2023-10-27 00:57:43.930893632,Dumping
2023-10-27 00:57:55.210615141,Waiting for Truck
2023-10-27 01:00:48.898771683,Digging
2023-10-27 01:01:09.264802371,Swinging
2023-10-27 01:01:26.395267016,Dumping
2023-10-27 01:01:36.683227390,Waiting for Truck
2023-10-27 01:01:37.357844874,Digging
2023-10-27 01:01:56.559998959,Swinging
2023-10-27 01:02:13.665771876,Dumping
2023-10-27 01:02:27.546881448,Digging
2023-10-27 01:02:51.390785972,Swinging
2023-10-27 01:03:02.872586230,Dumping
2023-10-27 01:03:15.874563582,Digging
2023-10-27 01:03:34.890901617,Swinging
2023-10-27 01:03:53.954763842,Dumping
2023-10-27 01:04:07.476480248,Digging
